Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
1382207 ,    258.60 K ,    49.5 % ,    97.872 kPa
1385211 ,    258.60 K ,    49.5 % ,    97.880 kPa
1388216 ,    258.59 K ,    49.5 % ,    97.870 kPa
1391221 ,    258.59 K ,    49.5 % ,    97.875 kPa
1394226 ,    258.58 K ,    49.4 % ,    97.873 kPa
1397230 ,    258.57 K ,    49.4 % ,    97.872 kPa
1400235 ,    258.56 K ,    49.4 % ,    97.868 kPa
1403239 ,    258.55 K ,    49.4 % ,    97.876 kPa
1406243 ,    258.55 K ,    49.4 % ,    97.868 kPa
1409249 ,    258.54 K ,    49.4 % ,    97.869 kPa
1412253 ,    258.53 K ,    49.4 % ,    97.879 kPa
1415258 ,    258.52 K ,    49.4 % ,    97.867 kPa
1418262 ,    258.52 K ,    49.4 % ,    97.869 kPa
1421266 ,    258.52 K ,    49.4 % ,    97.877 kPa
1424272 ,    258.51 K ,    49.4 % ,    97.872 kPa
1427276 ,    258.51 K ,    49.4 % ,    97.876 kPa
1430281 ,    258.50 K ,    49.4 % ,    97.873 kPa
1433285 ,    258.48 K ,    49.4 % ,    97.874 kPa
1436290 ,    258.48 K ,    49.3 % ,    97.873 kPa
1439294 ,    258.48 K ,    49.3 % ,    97.873 kPa
1442299 ,    258.48 K ,    49.3 % ,    97.872 kPa
1445304 ,    258.47 K ,    49.3 % ,    97.874 kPa
1448308 ,    258.46 K ,    49.3 % ,    97.881 kPa
1451313 ,    258.45 K ,    49.3 % ,    97.874 kPa
1454317 ,    258.44 K ,    49.3 % ,    97.872 kPa
1457321 ,    258.44 K ,    49.3 % ,    97.874 kPa
1460327 ,    258.44 K ,    49.3 % ,    97.874 kPa
1463331 ,    258.43 K ,    49.3 % ,    97.871 kPa
1466336 ,    258.42 K ,    49.3 % ,    97.877 kPa
1469340 ,    258.42 K ,    49.3 % ,    97.877 kPa
1472345 ,    258.41 K ,    49.3 % ,    97.870 kPa
1475349 ,    258.40 K ,    49.3 % ,    97.870 kPa
1478354 ,    258.39 K ,    49.3 % ,    97.872 kPa
1481359 ,    258.39 K ,    49.2 % ,    97.877 kPa
1484363 ,    258.39 K ,    49.2 % ,    97.869 kPa
1487368 ,    258.38 K ,    49.2 % ,    97.878 kPa
1490372 ,    258.37 K ,    49.2 % ,    97.879 kPa
1493377 ,    258.37 K ,    49.2 % ,    97.871 kPa
1496382 ,    258.36 K ,    49.2 % ,    97.872 kPa
1499386 ,    258.36 K ,    49.2 % ,    97.872 kPa
1502391 ,    258.36 K ,    49.2 % ,    97.874 kPa
1505395 ,    258.35 K ,    49.2 % ,    97.873 kPa
1508400 ,    258.35 K ,    49.2 % ,    97.873 kPa
1511405 ,    258.33 K ,    49.2 % ,    97.865 kPa
1514409 ,    258.34 K ,    49.2 % ,    97.877 kPa
1517414 ,    258.34 K ,    49.1 % ,    97.876 kPa
1520418 ,    258.32 K ,    49.1 % ,    97.879 kPa
1523423 ,    258.31 K ,    49.1 % ,    97.877 kPa
1526427 ,    258.31 K ,    49.1 % ,    97.869 kPa
1529433 ,    258.31 K ,    49.1 % ,    97.867 kPa
1532437 ,    258.31 K ,    49.1 % ,    97.872 kPa
1535441 ,    258.31 K ,    49.1 % ,    97.874 kPa
1538446 ,    258.29 K ,    49.1 % ,    97.874 kPa
1541450 ,    258.29 K ,    49.1 % ,    97.882 kPa
1544455 ,    258.28 K ,    49.1 % ,    97.875 kPa
1547460 ,    258.28 K ,    49.1 % ,    97.872 kPa
1550465 ,    258.29 K ,    49.1 % ,    97.878 kPa
1553469 ,    258.28 K ,    49.0 % ,    97.877 kPa
1556473 ,    258.27 K ,    49.0 % ,    97.871 kPa
1559478 ,    258.26 K ,    49.0 % ,    97.872 kPa
1562482 ,    258.26 K ,    49.0 % ,    97.877 kPa
1565488 ,    258.23 K ,    49.0 % ,    97.868 kPa
1568492 ,    258.25 K ,    49.0 % ,    97.874 kPa
1571496 ,    258.23 K ,    49.0 % ,    97.872 kPa
1574501 ,    258.24 K ,    49.0 % ,    97.879 kPa
1577505 ,    258.23 K ,    49.0 % ,    97.874 kPa
1580511 ,    258.23 K ,    49.0 % ,    97.874 kPa
1583515 ,    258.23 K ,    48.9 % ,    97.876 kPa
1586520 ,    258.22 K ,    48.9 % ,    97.878 kPa
1589524 ,    258.22 K ,    48.9 % ,    97.878 kPa
1592528 ,    258.21 K ,    48.9 % ,    97.873 kPa
1595533 ,    258.22 K ,    48.9 % ,    97.873 kPa
1598538 ,    258.20 K ,    48.9 % ,    97.875 kPa
1601543 ,    258.19 K ,    48.9 % ,    97.871 kPa
1604547 ,    258.20 K ,    48.9 % ,    97.874 kPa
1607552 ,    258.19 K ,    48.9 % ,    97.878 kPa
1610556 ,    258.19 K ,    48.8 % ,    97.877 kPa
1613560 ,    258.19 K ,    48.8 % ,    97.873 kPa
1616566 ,    258.18 K ,    48.8 % ,    97.874 kPa
1619570 ,    258.17 K ,    48.8 % ,    97.875 kPa
1622575 ,    258.17 K ,    48.8 % ,    97.877 kPa
1625579 ,    258.17 K ,    48.8 % ,    97.879 kPa
1628583 ,    258.17 K ,    48.8 % ,    97.879 kPa
1631588 ,    258.17 K ,    48.7 % ,    97.879 kPa
1634593 ,    258.15 K ,    48.7 % ,    97.879 kPa
1637598 ,    258.15 K ,    48.7 % ,    97.879 kPa
1640602 ,    258.15 K ,    48.7 % ,    97.877 kPa
1643607 ,    258.13 K ,    48.7 % ,    97.876 kPa
1646611 ,    258.14 K ,    48.7 % ,    97.880 kPa
1649615 ,    258.13 K ,    48.7 % ,    97.874 kPa
1652621 ,    258.12 K ,    48.7 % ,    97.877 kPa
1655625 ,    258.12 K ,    48.6 % ,    97.874 kPa
1658630 ,    258.13 K ,    48.6 % ,    97.875 kPa
1661634 ,    258.12 K ,    48.6 % ,    97.882 kPa
1664638 ,    258.11 K ,    48.6 % ,    97.873 kPa
1667643 ,    258.11 K ,    48.6 % ,    97.876 kPa
1670648 ,    258.11 K ,    48.6 % ,    97.872 kPa
1673653 ,    258.10 K ,    48.6 % ,    97.874 kPa
1676657 ,    258.10 K ,    48.6 % ,    97.876 kPa
1679662 ,    258.09 K ,    48.6 % ,    97.877 kPa
1682666 ,    258.08 K ,    48.5 % ,    97.873 kPa
1685671 ,    258.09 K ,    48.5 % ,    97.872 kPa
1688676 ,    258.08 K ,    48.5 % ,    97.876 kPa
1691680 ,    258.08 K ,    48.5 % ,    97.878 kPa
1694685 ,    258.08 K ,    48.5 % ,    97.872 kPa
1697689 ,    258.08 K ,    48.5 % ,    97.873 kPa
1700694 ,    258.07 K ,    48.5 % ,    97.874 kPa
1703698 ,    258.07 K ,    48.4 % ,    97.882 kPa
1706703 ,    258.06 K ,    48.4 % ,    97.872 kPa
1709708 ,    258.08 K ,    48.4 % ,    97.880 kPa
1712712 ,    258.06 K ,    48.4 % ,    97.872 kPa
1715717 ,    258.05 K ,    48.4 % ,    97.874 kPa
1718721 ,    258.05 K ,    48.4 % ,    97.873 kPa
1721725 ,    258.05 K ,    48.4 % ,    97.879 kPa
1724731 ,    258.05 K ,    48.3 % ,    97.879 kPa
1727735 ,    258.04 K ,    48.3 % ,    97.872 kPa
1730740 ,    258.05 K ,    48.3 % ,    97.871 kPa
1733744 ,    258.04 K ,    48.3 % ,    97.874 kPa
1736749 ,    258.03 K ,    48.3 % ,    97.879 kPa
1739753 ,    258.04 K ,    48.3 % ,    97.880 kPa
1742758 ,    258.03 K ,    48.3 % ,    97.878 kPa
1745763 ,    258.02 K ,    48.3 % ,    97.877 kPa
1748767 ,    258.03 K ,    48.2 % ,    97.875 kPa
1751772 ,    258.03 K ,    48.2 % ,    97.878 kPa
1754776 ,    258.02 K ,    48.2 % ,    97.874 kPa
1757780 ,    258.02 K ,    48.2 % ,    97.880 kPa
1760786 ,    258.01 K ,    48.2 % ,    97.872 kPa
1763790 ,    258.02 K ,    48.2 % ,    97.876 kPa
1766795 ,    258.01 K ,    48.2 % ,    97.875 kPa
1769799 ,    258.00 K ,    48.1 % ,    97.879 kPa
1772804 ,    257.99 K ,    48.1 % ,    97.872 kPa
1775808 ,    258.00 K ,    48.1 % ,    97.878 kPa
1778813 ,    257.99 K ,    48.1 % ,    97.877 kPa
1781818 ,    258.00 K ,    48.1 % ,    97.876 kPa
1784822 ,    257.99 K ,    48.1 % ,    97.875 kPa
1787827 ,    257.99 K ,    48.0 % ,    97.874 kPa
1790831 ,    257.98 K ,    48.0 % ,    97.875 kPa
1793836 ,    257.99 K ,    48.0 % ,    97.877 kPa
1796841 ,    257.98 K ,    48.0 % ,    97.875 kPa
1799845 ,    257.98 K ,    48.0 % ,    97.880 kPa
1802850 ,    257.97 K ,    48.0 % ,    97.877 kPa
1805854 ,    257.97 K ,    48.0 % ,    97.872 kPa
1808859 ,    257.98 K ,    48.0 % ,    97.872 kPa
1811863 ,    257.97 K ,    47.9 % ,    97.878 kPa
1814868 ,    257.97 K ,    47.9 % ,    97.876 kPa
1817873 ,    257.96 K ,    47.9 % ,    97.872 kPa
1820877 ,    257.98 K ,    47.9 % ,    97.880 kPa
1823882 ,    257.96 K ,    47.9 % ,    97.880 kPa
1826886 ,    257.96 K ,    47.9 % ,    97.877 kPa
1829891 ,    257.96 K ,    47.8 % ,    97.883 kPa
1832896 ,    257.95 K ,    47.8 % ,    97.876 kPa
1835900 ,    257.95 K ,    47.8 % ,    97.879 kPa
1838905 ,    257.95 K ,    47.8 % ,    97.878 kPa
1841909 ,    257.95 K ,    47.8 % ,    97.870 kPa
1844914 ,    257.95 K ,    47.8 % ,    97.873 kPa
1847919 ,    257.94 K ,    47.7 % ,    97.890 kPa
1850924 ,    257.94 K ,    47.7 % ,    97.872 kPa
1853928 ,    257.94 K ,    47.7 % ,    97.872 kPa
1856932 ,    257.94 K ,    47.7 % ,    97.877 kPa
1859937 ,    257.94 K ,    47.7 % ,    97.874 kPa
1862941 ,    257.94 K ,    47.7 % ,    97.874 kPa
1865947 ,    257.93 K ,    47.7 % ,    97.877 kPa
1868951 ,    257.94 K ,    47.7 % ,    97.876 kPa
1871955 ,    257.92 K ,    47.6 % ,    97.871 kPa
1874960 ,    257.93 K ,    47.6 % ,    97.877 kPa
1877964 ,    257.93 K ,    47.6 % ,    97.874 kPa
1880969 ,    257.92 K ,    47.6 % ,    97.875 kPa
1883974 ,    257.92 K ,    47.6 % ,    97.876 kPa
1886979 ,    257.92 K ,    47.6 % ,    97.881 kPa
1889983 ,    257.92 K ,    47.6 % ,    97.881 kPa
1892987 ,    257.91 K ,    47.5 % ,    97.880 kPa
1895992 ,    257.92 K ,    47.5 % ,    97.875 kPa
1898996 ,    257.91 K ,    47.5 % ,    97.874 kPa
1902002 ,    257.91 K ,    47.5 % ,    97.882 kPa
1905006 ,    257.90 K ,    47.5 % ,    97.883 kPa
1908011 ,    257.91 K ,    47.5 % ,    97.884 kPa
1911015 ,    257.90 K ,    47.4 % ,    97.881 kPa
1914019 ,    257.90 K ,    47.4 % ,    97.885 kPa
1917024 ,    257.90 K ,    47.4 % ,    97.886 kPa
1920029 ,    257.90 K ,    47.4 % ,    97.885 kPa
1923034 ,    257.90 K ,    47.4 % ,    97.888 kPa
1926038 ,    257.89 K ,    47.4 % ,    97.884 kPa
1929042 ,    257.89 K ,    47.3 % ,    97.879 kPa
1932047 ,    257.89 K ,    47.3 % ,    97.879 kPa
1935051 ,    257.89 K ,    47.3 % ,    97.879 kPa
1938057 ,    257.90 K ,    47.3 % ,    97.888 kPa
1941061 ,    257.90 K ,    47.3 % ,    97.880 kPa
1944066 ,    257.89 K ,    47.3 % ,    97.883 kPa
1947070 ,    257.89 K ,    47.2 % ,    97.881 kPa
1950074 ,    257.89 K ,    47.2 % ,    97.894 kPa
1953079 ,    257.88 K ,    47.2 % ,    97.885 kPa
1956084 ,    257.89 K ,    47.2 % ,    97.883 kPa
1959089 ,    257.88 K ,    47.2 % ,    97.887 kPa
1962093 ,    257.88 K ,    47.2 % ,    97.880 kPa
1965097 ,    257.87 K ,    47.1 % ,    97.880 kPa
1968102 ,    257.88 K ,    47.1 % ,    97.884 kPa
1971106 ,    257.88 K ,    47.1 % ,    97.884 kPa
1974112 ,    257.89 K ,    47.1 % ,    97.881 kPa
1977116 ,    257.87 K ,    47.1 % ,    97.886 kPa
1980121 ,    257.88 K ,    47.1 % ,    97.877 kPa
1983125 ,    257.88 K ,    47.1 % ,    97.880 kPa
1986129 ,    257.88 K ,    47.0 % ,    97.883 kPa
1989135 ,    257.88 K ,    47.0 % ,    97.884 kPa
1992139 ,    257.88 K ,    47.0 % ,    97.892 kPa
1995144 ,    257.87 K ,    47.0 % ,    97.878 kPa
1998148 ,    257.88 K ,    47.0 % ,    97.884 kPa
2001153 ,    257.87 K ,    47.0 % ,    97.878 kPa
2004157 ,    257.87 K ,    47.0 % ,    97.881 kPa
2007161 ,    257.88 K ,    46.9 % ,    97.879 kPa
2010167 ,    257.87 K ,    46.9 % ,    97.878 kPa
2013171 ,    257.87 K ,    46.9 % ,    97.888 kPa
2016176 ,    257.86 K ,    46.9 % ,    97.877 kPa
2019180 ,    257.86 K ,    46.9 % ,    97.882 kPa
2022184 ,    257.87 K ,    46.8 % ,    97.883 kPa
2025190 ,    257.87 K ,    46.8 % ,    97.883 kPa
2028194 ,    257.86 K ,    46.8 % ,    97.885 kPa
2031199 ,    257.86 K ,    46.8 % ,    97.886 kPa
2034203 ,    257.87 K ,    46.8 % ,    97.891 kPa
2037208 ,    257.85 K ,    46.7 % ,    97.874 kPa
2040212 ,    257.86 K ,    46.7 % ,    97.877 kPa
2043217 ,    257.86 K ,    46.7 % ,    97.887 kPa
2046222 ,    257.86 K ,    46.7 % ,    97.886 kPa
2049226 ,    257.87 K ,    46.7 % ,    97.883 kPa
2052231 ,    257.86 K ,    46.6 % ,    97.881 kPa
2055235 ,    257.86 K ,    46.6 % ,    97.886 kPa
2058240 ,    257.86 K ,    46.6 % ,    97.889 kPa
2061245 ,    257.86 K ,    46.6 % ,    97.882 kPa
2064249 ,    257.85 K ,    46.6 % ,    97.886 kPa
2067254 ,    257.86 K ,    46.6 % ,    97.886 kPa
2070258 ,    257.86 K ,    46.5 % ,    97.886 kPa
2073263 ,    257.86 K ,    46.5 % ,    97.885 kPa
2076267 ,    257.86 K ,    46.5 % ,    97.881 kPa
2079272 ,    257.86 K ,    46.5 % ,    97.886 kPa
2082277 ,    257.85 K ,    46.5 % ,    97.883 kPa
2085281 ,    257.85 K ,    46.4 % ,    97.877 kPa
2088286 ,    257.86 K ,    46.4 % ,    97.892 kPa
2091290 ,    257.86 K ,    46.4 % ,    97.876 kPa
2094295 ,    257.85 K ,    46.4 % ,    97.886 kPa
2097300 ,    257.86 K ,    46.4 % ,    97.887 kPa
2100304 ,    257.85 K ,    46.4 % ,    97.885 kPa
2103309 ,    257.85 K ,    46.3 % ,    97.888 kPa
2106313 ,    257.85 K ,    46.3 % ,    97.886 kPa
2109318 ,    257.85 K ,    46.3 % ,    97.880 kPa
2112322 ,    257.86 K ,    46.3 % ,    97.881 kPa
2115328 ,    257.85 K ,    46.3 % ,    97.880 kPa
2118332 ,    257.85 K ,    46.2 % ,    97.883 kPa
2121336 ,    257.86 K ,    46.2 % ,    97.876 kPa
2124341 ,    257.84 K ,    46.2 % ,    97.876 kPa
2127345 ,    257.85 K ,    46.2 % ,    97.886 kPa
2130351 ,    257.85 K ,    46.1 % ,    97.874 kPa
2133355 ,    257.84 K ,    46.1 % ,    97.886 kPa
2136359 ,    257.85 K ,    46.1 % ,    97.880 kPa
2139364 ,    257.85 K ,    46.1 % ,    97.887 kPa
2142368 ,    257.85 K ,    46.1 % ,    97.877 kPa
2145373 ,    257.85 K ,    46.0 % ,    97.880 kPa
2148378 ,    257.85 K ,    46.0 % ,    97.880 kPa
2151383 ,    257.84 K ,    46.0 % ,    97.881 kPa
2154387 ,    257.85 K ,    46.0 % ,    97.874 kPa
2157391 ,    257.84 K ,    46.0 % ,    97.880 kPa
2160396 ,    257.85 K ,    46.0 % ,    97.885 kPa
2163400 ,    257.84 K ,    45.9 % ,    97.883 kPa
2166406 ,    257.84 K ,    45.9 % ,    97.879 kPa
2169410 ,    257.83 K ,    45.9 % ,    97.882 kPa
2172414 ,    257.84 K ,    45.9 % ,    97.879 kPa
2175419 ,    257.84 K ,    45.9 % ,    97.876 kPa
2178423 ,    257.84 K ,    45.8 % ,    97.880 kPa
2181428 ,    257.84 K ,    45.8 % ,    97.880 kPa
2184433 ,    257.84 K ,    45.8 % ,    97.878 kPa
2187438 ,    257.84 K ,    45.8 % ,    97.884 kPa
2190442 ,    257.84 K ,    45.8 % ,    97.883 kPa
2193446 ,    257.84 K ,    45.7 % ,    97.880 kPa
2196451 ,    257.84 K ,    45.7 % ,    97.886 kPa
2199455 ,    257.83 K ,    45.7 % ,    97.872 kPa
2202461 ,    257.83 K ,    45.7 % ,    97.876 kPa
2205465 ,    257.84 K ,    45.7 % ,    97.879 kPa
2208470 ,    257.84 K ,    45.7 % ,    97.881 kPa
2211474 ,    257.83 K ,    45.6 % ,    97.876 kPa
2214478 ,    257.85 K ,    45.6 % ,    97.880 kPa
2217483 ,    257.85 K ,    45.6 % ,    97.885 kPa
2220488 ,    257.83 K ,    45.6 % ,    97.876 kPa
2223493 ,    257.84 K ,    45.6 % ,    97.878 kPa
2226497 ,    257.84 K ,    45.5 % ,    97.883 kPa
2229501 ,    257.83 K ,    45.5 % ,    97.877 kPa
2232506 ,    257.83 K ,    45.5 % ,    97.882 kPa
2235510 ,    257.84 K ,    45.5 % ,    97.878 kPa
2238516 ,    257.83 K ,    45.4 % ,    97.885 kPa
2241520 ,    257.83 K ,    45.4 % ,    97.885 kPa
2244525 ,    257.83 K ,    45.4 % ,    97.882 kPa
2247529 ,    257.83 K ,    45.4 % ,    97.882 kPa
2250533 ,    257.83 K ,    45.4 % ,    97.880 kPa
2253538 ,    257.83 K ,    45.3 % ,    97.885 kPa
2256543 ,    257.84 K ,    45.3 % ,    97.880 kPa
2259548 ,    257.83 K ,    45.3 % ,    97.877 kPa
2262552 ,    257.83 K ,    45.3 % ,    97.890 kPa
2265556 ,    257.83 K ,    45.3 % ,    97.884 kPa
2268561 ,    257.84 K ,    45.2 % ,    97.873 kPa
2271565 ,    257.82 K ,    45.2 % ,    97.883 kPa
2274571 ,    257.84 K ,    45.2 % ,    97.884 kPa
2277575 ,    257.84 K ,    45.2 % ,    97.879 kPa
2280580 ,    257.84 K ,    45.1 % ,    97.878 kPa
2283584 ,    257.83 K ,    45.1 % ,    97.882 kPa
2286588 ,    257.84 K ,    45.1 % ,    97.884 kPa
2289594 ,    257.83 K ,    45.1 % ,    97.871 kPa
2292598 ,    257.84 K ,    45.0 % ,    97.883 kPa
2295603 ,    257.84 K ,    45.0 % ,    97.886 kPa
2298607 ,    257.84 K ,    45.0 % ,    97.888 kPa
2301612 ,    257.83 K ,    45.0 % ,    97.882 kPa
2304616 ,    257.83 K ,    44.9 % ,    97.882 kPa
2307621 ,    257.84 K ,    44.9 % ,    97.884 kPa
2310626 ,    257.83 K ,    44.9 % ,    97.882 kPa
2313630 ,    257.85 K ,    44.9 % ,    97.885 kPa
2316635 ,    257.83 K ,    44.8 % ,    97.874 kPa
2319639 ,    257.86 K ,    44.8 % ,    97.892 kPa
2322643 ,    257.84 K ,    44.8 % ,    97.888 kPa
2325649 ,    257.85 K ,    44.8 % ,    97.885 kPa
2328653 ,    257.84 K ,    44.8 % ,    97.881 kPa
2331658 ,    257.85 K ,    44.7 % ,    97.883 kPa
2334662 ,    257.85 K ,    44.7 % ,    97.882 kPa
2337667 ,    257.84 K ,    44.7 % ,    97.886 kPa
2340671 ,    257.84 K ,    44.7 % ,    97.883 kPa
2343676 ,    257.85 K ,    44.6 % ,    97.880 kPa
2346681 ,    257.84 K ,    44.6 % ,    97.886 kPa
2349685 ,    257.85 K ,    44.6 % ,    97.887 kPa
2352690 ,    257.84 K ,    44.6 % ,    97.889 kPa
2355694 ,    257.84 K ,    44.5 % ,    97.881 kPa
2358699 ,    257.85 K ,    44.5 % ,    97.888 kPa
2361704 ,    257.85 K ,    44.5 % ,    97.885 kPa
2364708 ,    257.84 K ,    44.5 % ,    97.878 kPa
2367713 ,    257.85 K ,    44.4 % ,    97.885 kPa
2370717 ,    257.85 K ,    44.4 % ,    97.886 kPa
2373722 ,    257.84 K ,    44.4 % ,    97.879 kPa
2376726 ,    257.86 K ,    44.4 % ,    97.884 kPa
2379731 ,    257.85 K ,    44.3 % ,    97.882 kPa
2382736 ,    257.85 K ,    44.3 % ,    97.880 kPa
2385740 ,    257.85 K ,    44.3 % ,    97.887 kPa
2388745 ,    257.86 K ,    44.3 % ,    97.881 kPa
2391749 ,    257.86 K ,    44.2 % ,    97.889 kPa
2394754 ,    257.86 K ,    44.2 % ,    97.886 kPa
2397759 ,    257.85 K ,    44.2 % ,    97.883 kPa
2400763 ,    257.86 K ,    44.2 % ,    97.887 kPa
2403768 ,    257.86 K ,    44.1 % ,    97.886 kPa
2406772 ,    257.85 K ,    44.1 % ,    97.893 kPa
2409777 ,    257.85 K ,    44.1 % ,    97.887 kPa
2412782 ,    257.85 K ,    44.1 % ,    97.888 kPa
2415787 ,    257.85 K ,    44.0 % ,    97.888 kPa
2418791 ,    257.86 K ,    44.0 % ,    97.889 kPa
2421795 ,    257.85 K ,    44.0 % ,    97.872 kPa
2424800 ,    257.86 K ,    43.9 % ,    97.886 kPa
2427804 ,    257.85 K ,    43.9 % ,    97.886 kPa
2430810 ,    257.84 K ,    43.9 % ,    97.884 kPa
2433814 ,    257.84 K ,    43.9 % ,    97.886 kPa
2436818 ,    257.85 K ,    43.8 % ,    97.886 kPa
2439823 ,    257.86 K ,    43.8 % ,    97.886 kPa
2442827 ,    257.85 K ,    43.8 % ,    97.882 kPa
2445832 ,    257.86 K ,    43.8 % ,    97.887 kPa
2448837 ,    257.87 K ,    43.7 % ,    97.888 kPa
2451842 ,    257.86 K ,    43.7 % ,    97.886 kPa
2454846 ,    257.85 K ,    43.7 % ,    97.886 kPa
2457850 ,    257.86 K ,    43.7 % ,    97.886 kPa
2460855 ,    257.85 K ,    43.6 % ,    97.893 kPa
2463859 ,    257.85 K ,    43.6 % ,    97.888 kPa
2466865 ,    257.85 K ,    43.6 % ,    97.891 kPa
2469869 ,    257.85 K ,    43.6 % ,    97.880 kPa
2472873 ,    257.86 K ,    43.5 % ,    97.886 kPa
2475878 ,    257.86 K ,    43.5 % ,    97.892 kPa
2478882 ,    257.85 K ,    43.5 % ,    97.888 kPa
2481887 ,    257.86 K ,    43.4 % ,    97.886 kPa
2484892 ,    257.85 K ,    43.4 % ,    97.893 kPa
2487897 ,    257.85 K ,    43.4 % ,    97.893 kPa
2490901 ,    257.86 K ,    43.4 % ,    97.887 kPa
2493905 ,    257.85 K ,    43.4 % ,    97.887 kPa
2496910 ,    257.86 K ,    43.3 % ,    97.892 kPa
2499914 ,    257.87 K ,    43.3 % ,    97.888 kPa
2502920 ,    257.86 K ,    43.3 % ,    97.892 kPa
2505924 ,    257.86 K ,    43.2 % ,    97.894 kPa
2508929 ,    257.86 K ,    43.2 % ,    97.890 kPa
2511933 ,    257.86 K ,    43.2 % ,    97.886 kPa
2514937 ,    257.86 K ,    43.2 % ,    97.889 kPa
2517942 ,    257.86 K ,    43.1 % ,    97.889 kPa
2520947 ,    257.87 K ,    43.1 % ,    97.883 kPa
2523952 ,    257.86 K ,    43.1 % ,    97.886 kPa
2526956 ,    257.86 K ,    43.1 % ,    97.886 kPa
2529960 ,    257.87 K ,    43.0 % ,    97.888 kPa
2532965 ,    257.86 K ,    43.0 % ,    97.892 kPa
2535969 ,    257.86 K ,    43.0 % ,    97.892 kPa
2538975 ,    257.87 K ,    43.0 % ,    97.889 kPa
2541979 ,    257.87 K ,    43.0 % ,    97.891 kPa
2544984 ,    257.88 K ,    43.0 % ,    97.890 kPa
2547988 ,    257.87 K ,    42.9 % ,    97.889 kPa
2550992 ,    257.87 K ,    42.9 % ,    97.891 kPa
2553998 ,    257.86 K ,    42.9 % ,    97.885 kPa
2557002 ,    257.87 K ,    42.9 % ,    97.889 kPa
2560007 ,    257.87 K ,    42.8 % ,    97.885 kPa
2563011 ,    257.88 K ,    42.8 % ,    97.890 kPa
2566016 ,    257.88 K ,    42.8 % ,    97.890 kPa
2569020 ,    257.88 K ,    42.8 % ,    97.887 kPa
2572025 ,    257.87 K ,    42.7 % ,    97.888 kPa
2575030 ,    257.87 K ,    42.7 % ,    97.886 kPa
2578034 ,    257.87 K ,    42.7 % ,    97.891 kPa
2581039 ,    257.87 K ,    42.7 % ,    97.891 kPa
2584043 ,    257.88 K ,    42.7 % ,    97.887 kPa
2587047 ,    257.88 K ,    42.6 % ,    97.883 kPa
2590053 ,    257.87 K ,    42.6 % ,    97.885 kPa
2593057 ,    257.88 K ,    42.6 % ,    97.887 kPa
2596062 ,    257.87 K ,    42.6 % ,    97.888 kPa
2599066 ,    257.88 K ,    42.6 % ,    97.882 kPa
2602071 ,    257.88 K ,    42.6 % ,    97.895 kPa
2605075 ,    257.88 K ,    42.5 % ,    97.887 kPa
2608080 ,    257.87 K ,    42.5 % ,    97.878 kPa
2611085 ,    257.88 K ,    42.5 % ,    97.890 kPa
2614089 ,    257.88 K ,    42.5 % ,    97.888 kPa
2617094 ,    257.89 K ,    42.4 % ,    97.886 kPa
2620098 ,    257.88 K ,    42.4 % ,    97.885 kPa
2623102 ,    257.87 K ,    42.4 % ,    97.889 kPa
2626108 ,    257.89 K ,    42.4 % ,    97.890 kPa
2629112 ,    257.88 K ,    42.4 % ,    97.895 kPa
2632117 ,    257.88 K ,    42.3 % ,    97.877 kPa
2635121 ,    257.89 K ,    42.3 % ,    97.887 kPa
2638126 ,    257.89 K ,    42.3 % ,    97.894 kPa
2641130 ,    257.89 K ,    42.3 % ,    97.894 kPa
2644135 ,    257.89 K ,    42.2 % ,    97.894 kPa
2647140 ,    257.88 K ,    42.2 % ,    97.887 kPa
2650144 ,    257.89 K ,    42.2 % ,    97.889 kPa
2653149 ,    257.89 K ,    42.2 % ,    97.890 kPa
2656153 ,    257.89 K ,    42.2 % ,    97.892 kPa
2659158 ,    257.89 K ,    42.1 % ,    97.887 kPa
2662163 ,    257.89 K ,    42.1 % ,    97.882 kPa
2665167 ,    257.89 K ,    42.1 % ,    97.878 kPa
2668172 ,    257.90 K ,    42.1 % ,    97.893 kPa
2671176 ,    257.89 K ,    42.1 % ,    97.895 kPa
2674181 ,    257.90 K ,    42.0 % ,    97.889 kPa
2677185 ,    257.89 K ,    42.0 % ,    97.887 kPa
2680190 ,    257.91 K ,    42.0 % ,    97.887 kPa
2683195 ,    257.90 K ,    42.0 % ,    97.888 kPa
2686199 ,    257.89 K ,    41.9 % ,    97.892 kPa
2689204 ,    257.90 K ,    41.9 % ,    97.890 kPa
2692208 ,    257.90 K ,    41.9 % ,    97.880 kPa
2695213 ,    257.90 K ,    41.9 % ,    97.888 kPa
2698218 ,    257.90 K ,    41.9 % ,    97.881 kPa
2701222 ,    257.91 K ,    41.9 % ,    97.884 kPa
2704227 ,    257.90 K ,    41.8 % ,    97.885 kPa
2707231 ,    257.91 K ,    41.8 % ,    97.889 kPa
2710236 ,    257.91 K ,    41.8 % ,    97.890 kPa
2713240 ,    257.90 K ,    41.8 % ,    97.880 kPa
2716246 ,    257.91 K ,    41.7 % ,    97.882 kPa
2719250 ,    257.92 K ,    41.7 % ,    97.888 kPa
2722254 ,    257.91 K ,    41.7 % ,    97.882 kPa
