Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
1382200 ,    342.43 K ,    13.9 % ,    97.686 kPa
1385204 ,    342.43 K ,    14.0 % ,    97.686 kPa
1388210 ,    342.44 K ,    14.0 % ,    97.685 kPa
1391214 ,    342.45 K ,    14.0 % ,    97.685 kPa
1394219 ,    342.45 K ,    14.1 % ,    97.685 kPa
1397223 ,    342.46 K ,    14.1 % ,    97.685 kPa
1400227 ,    342.47 K ,    14.2 % ,    97.685 kPa
1403232 ,    342.47 K ,    14.2 % ,    97.685 kPa
1406237 ,    342.48 K ,    14.2 % ,    97.685 kPa
1409242 ,    342.48 K ,    14.3 % ,    97.684 kPa
1412246 ,    342.49 K ,    14.3 % ,    97.684 kPa
1415250 ,    342.49 K ,    14.3 % ,    97.684 kPa
1418255 ,    342.50 K ,    14.4 % ,    97.684 kPa
1421259 ,    342.50 K ,    14.4 % ,    97.684 kPa
1424265 ,    342.50 K ,    14.5 % ,    97.683 kPa
1427269 ,    342.51 K ,    14.5 % ,    97.684 kPa
1430274 ,    342.51 K ,    14.5 % ,    97.684 kPa
1433278 ,    342.51 K ,    14.6 % ,    97.683 kPa
1436282 ,    342.52 K ,    14.6 % ,    97.683 kPa
1439287 ,    342.52 K ,    14.6 % ,    97.683 kPa
1442292 ,    342.52 K ,    14.7 % ,    97.683 kPa
1445297 ,    342.52 K ,    14.7 % ,    97.683 kPa
1448301 ,    342.52 K ,    14.7 % ,    97.683 kPa
1451305 ,    342.53 K ,    14.8 % ,    97.683 kPa
1454310 ,    342.53 K ,    14.8 % ,    97.683 kPa
1457314 ,    342.53 K ,    14.9 % ,    97.683 kPa
1460320 ,    342.53 K ,    14.9 % ,    97.682 kPa
1463324 ,    342.53 K ,    14.9 % ,    97.682 kPa
1466329 ,    342.53 K ,    15.0 % ,    97.682 kPa
1469333 ,    342.53 K ,    15.0 % ,    97.682 kPa
1472337 ,    342.53 K ,    15.1 % ,    97.682 kPa
1475342 ,    342.53 K ,    15.1 % ,    97.682 kPa
1478347 ,    342.53 K ,    15.1 % ,    97.682 kPa
1481352 ,    342.53 K ,    15.1 % ,    97.681 kPa
1484356 ,    342.53 K ,    15.2 % ,    97.681 kPa
1487361 ,    342.52 K ,    15.2 % ,    97.680 kPa
1490365 ,    342.52 K ,    15.3 % ,    97.680 kPa
1493369 ,    342.52 K ,    15.3 % ,    97.680 kPa
1496375 ,    342.52 K ,    15.3 % ,    97.680 kPa
1499379 ,    342.52 K ,    15.4 % ,    97.680 kPa
1502384 ,    342.51 K ,    15.4 % ,    97.680 kPa
1505388 ,    342.51 K ,    15.5 % ,    97.680 kPa
1508392 ,    342.51 K ,    15.5 % ,    97.680 kPa
1511397 ,    342.51 K ,    15.5 % ,    97.681 kPa
1514402 ,    342.50 K ,    15.5 % ,    97.680 kPa
1517407 ,    342.50 K ,    15.6 % ,    97.680 kPa
1520411 ,    342.50 K ,    15.6 % ,    97.680 kPa
1523416 ,    342.49 K ,    15.7 % ,    97.680 kPa
1526420 ,    342.49 K ,    15.7 % ,    97.680 kPa
1529424 ,    342.48 K ,    15.7 % ,    97.680 kPa
1532430 ,    342.48 K ,    15.8 % ,    97.680 kPa
1535434 ,    342.47 K ,    15.8 % ,    97.679 kPa
1538439 ,    342.47 K ,    15.9 % ,    97.679 kPa
1541443 ,    342.46 K ,    15.9 % ,    97.679 kPa
1544448 ,    342.46 K ,    15.9 % ,    97.678 kPa
1547452 ,    342.45 K ,    16.0 % ,    97.678 kPa
1550457 ,    342.45 K ,    16.0 % ,    97.677 kPa
1553462 ,    342.44 K ,    16.0 % ,    97.677 kPa
1556466 ,    342.43 K ,    16.1 % ,    97.677 kPa
1559471 ,    342.43 K ,    16.1 % ,    97.676 kPa
1562475 ,    342.42 K ,    16.2 % ,    97.677 kPa
1565479 ,    342.41 K ,    16.2 % ,    97.676 kPa
1568485 ,    342.41 K ,    16.2 % ,    97.677 kPa
1571489 ,    342.40 K ,    16.3 % ,    97.676 kPa
1574494 ,    342.39 K ,    16.3 % ,    97.676 kPa
1577498 ,    342.39 K ,    16.3 % ,    97.676 kPa
1580503 ,    342.38 K ,    16.4 % ,    97.676 kPa
1583508 ,    342.37 K ,    16.4 % ,    97.675 kPa
1586512 ,    342.36 K ,    16.5 % ,    97.675 kPa
1589517 ,    342.36 K ,    16.5 % ,    97.675 kPa
1592521 ,    342.35 K ,    16.5 % ,    97.675 kPa
1595526 ,    342.34 K ,    16.6 % ,    97.675 kPa
1598530 ,    342.33 K ,    16.6 % ,    97.675 kPa
1601536 ,    342.32 K ,    16.6 % ,    97.674 kPa
1604540 ,    342.32 K ,    16.7 % ,    97.674 kPa
1607544 ,    342.31 K ,    16.7 % ,    97.674 kPa
1610549 ,    342.30 K ,    16.8 % ,    97.674 kPa
1613553 ,    342.29 K ,    16.8 % ,    97.673 kPa
1616558 ,    342.28 K ,    16.9 % ,    97.672 kPa
1619563 ,    342.27 K ,    16.8 % ,    97.672 kPa
1622567 ,    342.26 K ,    16.9 % ,    97.672 kPa
1625572 ,    342.25 K ,    16.9 % ,    97.672 kPa
1628576 ,    342.24 K ,    17.0 % ,    97.672 kPa
1631581 ,    342.23 K ,    17.0 % ,    97.672 kPa
1634585 ,    342.22 K ,    17.0 % ,    97.672 kPa
1637591 ,    342.21 K ,    17.1 % ,    97.672 kPa
1640595 ,    342.20 K ,    17.1 % ,    97.672 kPa
1643599 ,    342.19 K ,    17.2 % ,    97.672 kPa
1646604 ,    342.18 K ,    17.2 % ,    97.672 kPa
1649608 ,    342.17 K ,    17.2 % ,    97.671 kPa
1652613 ,    342.17 K ,    17.3 % ,    97.672 kPa
1655618 ,    342.16 K ,    17.3 % ,    97.672 kPa
1658622 ,    342.15 K ,    17.3 % ,    97.671 kPa
1661627 ,    342.14 K ,    17.4 % ,    97.671 kPa
1664631 ,    342.13 K ,    17.4 % ,    97.671 kPa
1667636 ,    342.12 K ,    17.4 % ,    97.671 kPa
1670640 ,    342.11 K ,    17.4 % ,    97.671 kPa
1673646 ,    342.10 K ,    17.5 % ,    97.670 kPa
1676650 ,    342.09 K ,    17.5 % ,    97.670 kPa
1679654 ,    342.08 K ,    17.5 % ,    97.670 kPa
1682659 ,    342.08 K ,    17.6 % ,    97.670 kPa
1685663 ,    342.07 K ,    17.6 % ,    97.669 kPa
1688668 ,    342.06 K ,    17.6 % ,    97.669 kPa
1691673 ,    342.05 K ,    17.7 % ,    97.670 kPa
1694678 ,    342.04 K ,    17.7 % ,    97.670 kPa
1697682 ,    342.03 K ,    17.7 % ,    97.670 kPa
1700686 ,    342.03 K ,    17.8 % ,    97.670 kPa
1703691 ,    342.02 K ,    17.8 % ,    97.670 kPa
1706695 ,    342.01 K ,    17.8 % ,    97.670 kPa
1709701 ,    342.00 K ,    17.8 % ,    97.669 kPa
1712705 ,    342.00 K ,    17.9 % ,    97.669 kPa
1715709 ,    341.99 K ,    17.9 % ,    97.669 kPa
1718714 ,    341.98 K ,    17.9 % ,    97.669 kPa
1721718 ,    341.98 K ,    17.9 % ,    97.669 kPa
1724723 ,    341.97 K ,    18.0 % ,    97.669 kPa
1727728 ,    341.97 K ,    18.0 % ,    97.669 kPa
1730733 ,    341.96 K ,    18.0 % ,    97.669 kPa
1733737 ,    341.95 K ,    18.1 % ,    97.669 kPa
1736741 ,    341.95 K ,    18.1 % ,    97.670 kPa
1739746 ,    341.94 K ,    18.1 % ,    97.669 kPa
1742750 ,    341.94 K ,    18.1 % ,    97.669 kPa
1745756 ,    341.93 K ,    18.2 % ,    97.669 kPa
1748760 ,    341.93 K ,    18.2 % ,    97.669 kPa
1751764 ,    341.92 K ,    18.2 % ,    97.669 kPa
1754769 ,    341.92 K ,    18.2 % ,    97.669 kPa
1757773 ,    341.91 K ,    18.2 % ,    97.669 kPa
1760778 ,    341.91 K ,    18.3 % ,    97.668 kPa
1763783 ,    341.90 K ,    18.3 % ,    97.668 kPa
1766788 ,    341.90 K ,    18.3 % ,    97.668 kPa
1769792 ,    341.89 K ,    18.4 % ,    97.668 kPa
1772796 ,    341.89 K ,    18.4 % ,    97.668 kPa
1775801 ,    341.89 K ,    18.4 % ,    97.667 kPa
1778805 ,    341.88 K ,    18.4 % ,    97.667 kPa
1781811 ,    341.88 K ,    18.5 % ,    97.667 kPa
1784815 ,    341.87 K ,    18.5 % ,    97.667 kPa
1787820 ,    341.87 K ,    18.5 % ,    97.667 kPa
1790824 ,    341.87 K ,    18.5 % ,    97.667 kPa
1793828 ,    341.87 K ,    18.6 % ,    97.667 kPa
1796833 ,    341.86 K ,    18.6 % ,    97.668 kPa
1799838 ,    341.86 K ,    18.6 % ,    97.668 kPa
1802843 ,    341.86 K ,    18.6 % ,    97.668 kPa
1805847 ,    341.86 K ,    18.6 % ,    97.668 kPa
1808851 ,    341.85 K ,    18.7 % ,    97.669 kPa
1811856 ,    341.85 K ,    18.7 % ,    97.669 kPa
1814860 ,    341.85 K ,    18.7 % ,    97.669 kPa
1817866 ,    341.85 K ,    18.7 % ,    97.669 kPa
1820870 ,    341.84 K ,    18.7 % ,    97.669 kPa
1823875 ,    341.84 K ,    18.8 % ,    97.669 kPa
1826879 ,    341.84 K ,    18.8 % ,    97.668 kPa
1829883 ,    341.84 K ,    18.8 % ,    97.668 kPa
1832888 ,    341.83 K ,    18.8 % ,    97.668 kPa
1835893 ,    341.83 K ,    18.9 % ,    97.668 kPa
1838898 ,    341.83 K ,    18.9 % ,    97.668 kPa
1841902 ,    341.83 K ,    18.9 % ,    97.668 kPa
1844907 ,    341.83 K ,    18.9 % ,    97.667 kPa
1847911 ,    341.83 K ,    18.9 % ,    97.667 kPa
1850916 ,    341.83 K ,    19.0 % ,    97.667 kPa
1853921 ,    341.82 K ,    19.0 % ,    97.667 kPa
1856925 ,    341.82 K ,    19.0 % ,    97.667 kPa
1859930 ,    341.82 K ,    19.0 % ,    97.667 kPa
1862934 ,    341.82 K ,    19.0 % ,    97.667 kPa
1865938 ,    341.82 K ,    19.1 % ,    97.666 kPa
1868944 ,    341.82 K ,    19.1 % ,    97.666 kPa
1871948 ,    341.82 K ,    19.1 % ,    97.666 kPa
1874953 ,    341.81 K ,    19.1 % ,    97.665 kPa
1877957 ,    341.81 K ,    19.1 % ,    97.666 kPa
1880962 ,    341.81 K ,    19.2 % ,    97.666 kPa
1883966 ,    341.81 K ,    19.2 % ,    97.666 kPa
1886971 ,    341.81 K ,    19.2 % ,    97.666 kPa
1889976 ,    341.81 K ,    19.2 % ,    97.667 kPa
1892980 ,    341.81 K ,    19.2 % ,    97.666 kPa
1895985 ,    341.80 K ,    19.3 % ,    97.666 kPa
1898989 ,    341.80 K ,    19.3 % ,    97.666 kPa
1901993 ,    341.80 K ,    19.3 % ,    97.667 kPa
1904999 ,    341.80 K ,    19.4 % ,    97.666 kPa
1908003 ,    341.80 K ,    19.4 % ,    97.666 kPa
1911008 ,    341.80 K ,    19.4 % ,    97.666 kPa
1914012 ,    341.80 K ,    19.4 % ,    97.666 kPa
1917017 ,    341.79 K ,    19.4 % ,    97.666 kPa
1920021 ,    341.79 K ,    19.4 % ,    97.666 kPa
1923026 ,    341.79 K ,    19.5 % ,    97.667 kPa
1926031 ,    341.79 K ,    19.5 % ,    97.667 kPa
1929035 ,    341.79 K ,    19.5 % ,    97.666 kPa
1932040 ,    341.78 K ,    19.5 % ,    97.666 kPa
1935044 ,    341.78 K ,    19.5 % ,    97.667 kPa
1938049 ,    341.78 K ,    19.6 % ,    97.666 kPa
1941054 ,    341.78 K ,    19.6 % ,    97.667 kPa
1944058 ,    341.78 K ,    19.6 % ,    97.666 kPa
1947063 ,    341.78 K ,    19.6 % ,    97.667 kPa
1950067 ,    341.77 K ,    19.6 % ,    97.667 kPa
1953072 ,    341.77 K ,    19.7 % ,    97.667 kPa
1956076 ,    341.77 K ,    19.7 % ,    97.666 kPa
1959081 ,    341.77 K ,    19.7 % ,    97.667 kPa
1962086 ,    341.77 K ,    19.7 % ,    97.666 kPa
1965090 ,    341.76 K ,    19.8 % ,    97.666 kPa
1968095 ,    341.76 K ,    19.8 % ,    97.665 kPa
1971099 ,    341.76 K ,    19.8 % ,    97.665 kPa
1974104 ,    341.76 K ,    19.8 % ,    97.665 kPa
1977109 ,    341.75 K ,    19.9 % ,    97.665 kPa
1980113 ,    341.75 K ,    19.9 % ,    97.665 kPa
1983118 ,    341.75 K ,    19.9 % ,    97.665 kPa
1986122 ,    341.75 K ,    19.9 % ,    97.665 kPa
1989127 ,    341.74 K ,    19.9 % ,    97.665 kPa
1992131 ,    341.74 K ,    20.0 % ,    97.665 kPa
1995137 ,    341.74 K ,    20.0 % ,    97.665 kPa
1998141 ,    341.73 K ,    20.0 % ,    97.665 kPa
2001145 ,    341.73 K ,    20.0 % ,    97.665 kPa
2004150 ,    341.73 K ,    20.0 % ,    97.665 kPa
2007154 ,    341.72 K ,    20.1 % ,    97.665 kPa
2010159 ,    341.72 K ,    20.1 % ,    97.666 kPa
2013164 ,    341.72 K ,    20.1 % ,    97.666 kPa
2016168 ,    341.71 K ,    20.1 % ,    97.665 kPa
2019173 ,    341.71 K ,    20.1 % ,    97.665 kPa
2022177 ,    341.70 K ,    20.2 % ,    97.665 kPa
2025182 ,    341.70 K ,    20.2 % ,    97.666 kPa
2028186 ,    341.70 K ,    20.2 % ,    97.665 kPa
2031192 ,    341.69 K ,    20.2 % ,    97.665 kPa
2034196 ,    341.69 K ,    20.3 % ,    97.665 kPa
2037200 ,    341.68 K ,    20.3 % ,    97.665 kPa
2040205 ,    341.68 K ,    20.3 % ,    97.664 kPa
2043209 ,    341.67 K ,    20.3 % ,    97.664 kPa
2046214 ,    341.67 K ,    20.4 % ,    97.663 kPa
2049219 ,    341.66 K ,    20.4 % ,    97.663 kPa
2052224 ,    341.66 K ,    20.4 % ,    97.663 kPa
2055228 ,    341.65 K ,    20.4 % ,    97.663 kPa
2058232 ,    341.65 K ,    20.4 % ,    97.663 kPa
2061237 ,    341.64 K ,    20.4 % ,    97.662 kPa
2064242 ,    341.64 K ,    20.5 % ,    97.662 kPa
2067247 ,    341.63 K ,    20.5 % ,    97.662 kPa
2070251 ,    341.63 K ,    20.5 % ,    97.662 kPa
2073255 ,    341.62 K ,    20.5 % ,    97.661 kPa
2076260 ,    341.62 K ,    20.6 % ,    97.661 kPa
2079264 ,    341.61 K ,    20.6 % ,    97.662 kPa
2082270 ,    341.60 K ,    20.6 % ,    97.661 kPa
2085274 ,    341.60 K ,    20.6 % ,    97.661 kPa
2088279 ,    341.59 K ,    20.7 % ,    97.660 kPa
2091283 ,    341.59 K ,    20.7 % ,    97.660 kPa
2094287 ,    341.58 K ,    20.7 % ,    97.660 kPa
2097292 ,    341.57 K ,    20.7 % ,    97.660 kPa
2100297 ,    341.57 K ,    20.7 % ,    97.660 kPa
2103302 ,    341.56 K ,    20.8 % ,    97.660 kPa
2106306 ,    341.55 K ,    20.8 % ,    97.660 kPa
2109310 ,    341.54 K ,    20.8 % ,    97.660 kPa
2112315 ,    341.54 K ,    20.8 % ,    97.659 kPa
2115319 ,    341.53 K ,    20.9 % ,    97.659 kPa
2118325 ,    341.52 K ,    20.9 % ,    97.659 kPa
2121329 ,    341.51 K ,    20.9 % ,    97.659 kPa
2124334 ,    341.51 K ,    20.9 % ,    97.659 kPa
2127338 ,    341.50 K ,    20.9 % ,    97.659 kPa
2130342 ,    341.49 K ,    21.0 % ,    97.659 kPa
2133347 ,    341.48 K ,    21.0 % ,    97.658 kPa
2136352 ,    341.47 K ,    21.0 % ,    97.658 kPa
2139357 ,    341.47 K ,    21.0 % ,    97.658 kPa
2142361 ,    341.46 K ,    21.1 % ,    97.657 kPa
2145366 ,    341.45 K ,    21.1 % ,    97.657 kPa
2148370 ,    341.44 K ,    21.1 % ,    97.658 kPa
2151374 ,    341.43 K ,    21.1 % ,    97.657 kPa
2154380 ,    341.42 K ,    21.2 % ,    97.657 kPa
2157384 ,    341.41 K ,    21.2 % ,    97.657 kPa
2160389 ,    341.41 K ,    21.2 % ,    97.657 kPa
2163393 ,    341.40 K ,    21.2 % ,    97.656 kPa
2166397 ,    341.39 K ,    21.3 % ,    97.656 kPa
2169402 ,    341.38 K ,    21.3 % ,    97.656 kPa
2172407 ,    341.37 K ,    21.3 % ,    97.656 kPa
2175412 ,    341.36 K ,    21.3 % ,    97.656 kPa
2178416 ,    341.35 K ,    21.3 % ,    97.655 kPa
2181421 ,    341.34 K ,    21.4 % ,    97.656 kPa
2184425 ,    341.33 K ,    21.4 % ,    97.656 kPa
2187429 ,    341.32 K ,    21.4 % ,    97.656 kPa
2190435 ,    341.31 K ,    21.4 % ,    97.656 kPa
2193439 ,    341.30 K ,    21.5 % ,    97.656 kPa
2196444 ,    341.29 K ,    21.5 % ,    97.656 kPa
2199448 ,    341.27 K ,    21.5 % ,    97.656 kPa
2202452 ,    341.26 K ,    21.6 % ,    97.656 kPa
2205457 ,    341.25 K ,    21.6 % ,    97.657 kPa
2208462 ,    341.24 K ,    21.6 % ,    97.656 kPa
2211467 ,    341.23 K ,    21.6 % ,    97.656 kPa
2214471 ,    341.22 K ,    21.6 % ,    97.656 kPa
2217476 ,    341.21 K ,    21.6 % ,    97.656 kPa
2220480 ,    341.20 K ,    21.7 % ,    97.656 kPa
2223485 ,    341.19 K ,    21.7 % ,    97.656 kPa
2226490 ,    341.17 K ,    21.7 % ,    97.656 kPa
2229494 ,    341.16 K ,    21.7 % ,    97.655 kPa
2232499 ,    341.15 K ,    21.8 % ,    97.656 kPa
2235503 ,    341.14 K ,    21.8 % ,    97.655 kPa
2238508 ,    341.12 K ,    21.8 % ,    97.655 kPa
2241513 ,    341.11 K ,    21.9 % ,    97.656 kPa
2244517 ,    341.10 K ,    21.9 % ,    97.655 kPa
2247522 ,    341.09 K ,    21.9 % ,    97.655 kPa
2250526 ,    341.08 K ,    21.9 % ,    97.655 kPa
2253531 ,    341.06 K ,    22.0 % ,    97.655 kPa
2256535 ,    341.05 K ,    22.0 % ,    97.655 kPa
2259540 ,    341.04 K ,    22.0 % ,    97.655 kPa
2262545 ,    341.03 K ,    22.0 % ,    97.655 kPa
2265549 ,    341.01 K ,    22.1 % ,    97.654 kPa
2268554 ,    341.00 K ,    22.1 % ,    97.654 kPa
2271558 ,    340.99 K ,    22.1 % ,    97.654 kPa
2274563 ,    340.97 K ,    22.1 % ,    97.653 kPa
2277568 ,    340.96 K ,    22.2 % ,    97.653 kPa
2280572 ,    340.94 K ,    22.2 % ,    97.653 kPa
2283577 ,    340.93 K ,    22.2 % ,    97.653 kPa
2286581 ,    340.91 K ,    22.2 % ,    97.652 kPa
2289586 ,    340.90 K ,    22.2 % ,    97.653 kPa
2292590 ,    340.89 K ,    22.3 % ,    97.653 kPa
2295596 ,    340.87 K ,    22.3 % ,    97.653 kPa
2298600 ,    340.86 K ,    22.3 % ,    97.652 kPa
2301604 ,    340.84 K ,    22.3 % ,    97.652 kPa
2304609 ,    340.83 K ,    22.4 % ,    97.652 kPa
2307613 ,    340.82 K ,    22.4 % ,    97.652 kPa
2310618 ,    340.80 K ,    22.4 % ,    97.651 kPa
2313623 ,    340.79 K ,    22.4 % ,    97.651 kPa
2316627 ,    340.77 K ,    22.5 % ,    97.652 kPa
2319632 ,    340.75 K ,    22.5 % ,    97.651 kPa
2322636 ,    340.74 K ,    22.5 % ,    97.651 kPa
2325641 ,    340.73 K ,    22.5 % ,    97.651 kPa
2328645 ,    340.71 K ,    22.6 % ,    97.650 kPa
2331651 ,    340.69 K ,    22.6 % ,    97.650 kPa
2334655 ,    340.68 K ,    22.6 % ,    97.650 kPa
2337659 ,    340.66 K ,    22.6 % ,    97.650 kPa
2340664 ,    340.65 K ,    22.7 % ,    97.650 kPa
2343668 ,    340.63 K ,    22.7 % ,    97.650 kPa
2346673 ,    340.62 K ,    22.7 % ,    97.649 kPa
2349678 ,    340.60 K ,    22.7 % ,    97.649 kPa
2352683 ,    340.58 K ,    22.8 % ,    97.649 kPa
2355687 ,    340.57 K ,    22.8 % ,    97.648 kPa
2358691 ,    340.55 K ,    22.8 % ,    97.648 kPa
2361696 ,    340.53 K ,    22.8 % ,    97.648 kPa
2364700 ,    340.51 K ,    22.9 % ,    97.648 kPa
2367706 ,    340.50 K ,    22.9 % ,    97.647 kPa
2370710 ,    340.48 K ,    22.9 % ,    97.647 kPa
2373714 ,    340.46 K ,    22.9 % ,    97.646 kPa
2376719 ,    340.45 K ,    23.0 % ,    97.646 kPa
2379723 ,    340.43 K ,    23.0 % ,    97.646 kPa
2382728 ,    340.41 K ,    23.0 % ,    97.646 kPa
2385733 ,    340.39 K ,    23.0 % ,    97.645 kPa
2388738 ,    340.38 K ,    23.1 % ,    97.645 kPa
2391742 ,    340.36 K ,    23.1 % ,    97.645 kPa
2394746 ,    340.34 K ,    23.1 % ,    97.645 kPa
2397751 ,    340.32 K ,    23.1 % ,    97.645 kPa
2400755 ,    340.30 K ,    23.2 % ,    97.645 kPa
2403761 ,    340.29 K ,    23.2 % ,    97.645 kPa
2406765 ,    340.27 K ,    23.2 % ,    97.645 kPa
2409769 ,    340.25 K ,    23.2 % ,    97.645 kPa
2412774 ,    340.23 K ,    23.2 % ,    97.645 kPa
2415778 ,    340.21 K ,    23.3 % ,    97.645 kPa
2418784 ,    340.19 K ,    23.3 % ,    97.645 kPa
2421788 ,    340.18 K ,    23.3 % ,    97.645 kPa
2424793 ,    340.16 K ,    23.3 % ,    97.645 kPa
2427797 ,    340.14 K ,    23.4 % ,    97.644 kPa
2430801 ,    340.12 K ,    23.4 % ,    97.644 kPa
2433806 ,    340.10 K ,    23.4 % ,    97.644 kPa
2436811 ,    340.08 K ,    23.5 % ,    97.643 kPa
2439816 ,    340.06 K ,    23.5 % ,    97.644 kPa
2442820 ,    340.04 K ,    23.5 % ,    97.644 kPa
2445825 ,    340.03 K ,    23.5 % ,    97.644 kPa
2448829 ,    340.00 K ,    23.6 % ,    97.644 kPa
2451833 ,    339.98 K ,    23.6 % ,    97.644 kPa
2454839 ,    339.97 K ,    23.6 % ,    97.644 kPa
2457843 ,    339.95 K ,    23.6 % ,    97.643 kPa
2460848 ,    339.93 K ,    23.7 % ,    97.643 kPa
2463852 ,    339.91 K ,    23.7 % ,    97.643 kPa
2466856 ,    339.89 K ,    23.7 % ,    97.644 kPa
2469861 ,    339.87 K ,    23.7 % ,    97.644 kPa
2472866 ,    339.85 K ,    23.7 % ,    97.643 kPa
2475871 ,    339.83 K ,    23.8 % ,    97.643 kPa
2478875 ,    339.81 K ,    23.8 % ,    97.642 kPa
2481880 ,    339.79 K ,    23.8 % ,    97.642 kPa
2484884 ,    339.77 K ,    23.8 % ,    97.642 kPa
2487888 ,    339.75 K ,    23.9 % ,    97.641 kPa
2490894 ,    339.73 K ,    23.9 % ,    97.641 kPa
2493898 ,    339.71 K ,    23.9 % ,    97.641 kPa
2496903 ,    339.69 K ,    23.9 % ,    97.641 kPa
2499907 ,    339.67 K ,    24.0 % ,    97.640 kPa
2502912 ,    339.65 K ,    24.0 % ,    97.640 kPa
2505916 ,    339.63 K ,    24.0 % ,    97.640 kPa
2508921 ,    339.60 K ,    24.0 % ,    97.640 kPa
2511926 ,    339.58 K ,    24.1 % ,    97.639 kPa
2514930 ,    339.56 K ,    24.1 % ,    97.639 kPa
2517935 ,    339.54 K ,    24.1 % ,    97.639 kPa
2520939 ,    339.52 K ,    24.1 % ,    97.639 kPa
2523943 ,    339.50 K ,    24.2 % ,    97.639 kPa
2526949 ,    339.48 K ,    24.2 % ,    97.639 kPa
2529953 ,    339.46 K ,    24.2 % ,    97.639 kPa
2532958 ,    339.44 K ,    24.2 % ,    97.638 kPa
2535962 ,    339.42 K ,    24.3 % ,    97.638 kPa
2538967 ,    339.40 K ,    24.3 % ,    97.638 kPa
2541971 ,    339.37 K ,    24.3 % ,    97.638 kPa
2544976 ,    339.35 K ,    24.3 % ,    97.637 kPa
2547981 ,    339.33 K ,    24.4 % ,    97.637 kPa
2550985 ,    339.31 K ,    24.4 % ,    97.637 kPa
2553990 ,    339.29 K ,    24.4 % ,    97.636 kPa
2556994 ,    339.27 K ,    24.4 % ,    97.636 kPa
2559998 ,    339.24 K ,    24.5 % ,    97.636 kPa
2563004 ,    339.22 K ,    24.5 % ,    97.635 kPa
2566008 ,    339.20 K ,    24.5 % ,    97.635 kPa
2569013 ,    339.18 K ,    24.5 % ,    97.634 kPa
2572017 ,    339.15 K ,    24.5 % ,    97.634 kPa
2575022 ,    339.13 K ,    24.6 % ,    97.634 kPa
2578026 ,    339.11 K ,    24.6 % ,    97.634 kPa
2581031 ,    339.09 K ,    24.6 % ,    97.634 kPa
2584036 ,    339.07 K ,    24.6 % ,    97.633 kPa
2587040 ,    339.04 K ,    24.7 % ,    97.633 kPa
2590045 ,    339.02 K ,    24.7 % ,    97.632 kPa
2593049 ,    339.00 K ,    24.7 % ,    97.632 kPa
2596054 ,    338.97 K ,    24.7 % ,    97.631 kPa
2599059 ,    338.95 K ,    24.7 % ,    97.631 kPa
2602063 ,    338.93 K ,    24.8 % ,    97.631 kPa
2605068 ,    338.91 K ,    24.8 % ,    97.630 kPa
2608072 ,    338.89 K ,    24.8 % ,    97.630 kPa
2611077 ,    338.86 K ,    24.8 % ,    97.629 kPa
2614081 ,    338.84 K ,    24.9 % ,    97.629 kPa
2617086 ,    338.82 K ,    24.9 % ,    97.629 kPa
2620091 ,    338.79 K ,    24.9 % ,    97.628 kPa
2623095 ,    338.77 K ,    24.9 % ,    97.628 kPa
2626100 ,    338.75 K ,    25.0 % ,    97.628 kPa
2629104 ,    338.72 K ,    25.0 % ,    97.628 kPa
2632109 ,    338.70 K ,    25.0 % ,    97.627 kPa
2635114 ,    338.68 K ,    25.0 % ,    97.628 kPa
2638118 ,    338.65 K ,    25.0 % ,    97.628 kPa
2641123 ,    338.63 K ,    25.1 % ,    97.627 kPa
2644127 ,    338.61 K ,    25.1 % ,    97.627 kPa
2647132 ,    338.58 K ,    25.1 % ,    97.627 kPa
2650136 ,    338.56 K ,    25.2 % ,    97.627 kPa
2653142 ,    338.54 K ,    25.2 % ,    97.627 kPa
2656146 ,    338.51 K ,    25.2 % ,    97.627 kPa
2659150 ,    338.49 K ,    25.2 % ,    97.627 kPa
2662155 ,    338.47 K ,    25.3 % ,    97.627 kPa
2665159 ,    338.44 K ,    25.3 % ,    97.627 kPa
2668165 ,    338.42 K ,    25.3 % ,    97.626 kPa
2671169 ,    338.40 K ,    25.3 % ,    97.627 kPa
2674173 ,    338.37 K ,    25.3 % ,    97.626 kPa
2677178 ,    338.35 K ,    25.3 % ,    97.626 kPa
2680182 ,    338.33 K ,    25.4 % ,    97.626 kPa
2683187 ,    338.30 K ,    25.4 % ,    97.625 kPa
2686192 ,    338.28 K ,    25.4 % ,    97.625 kPa
2689197 ,    338.25 K ,    25.4 % ,    97.625 kPa
2692201 ,    338.23 K ,    25.5 % ,    97.625 kPa
2695205 ,    338.21 K ,    25.5 % ,    97.624 kPa
2698210 ,    338.18 K ,    25.5 % ,    97.624 kPa
2701214 ,    338.16 K ,    25.6 % ,    97.624 kPa
2704220 ,    338.13 K ,    25.6 % ,    97.624 kPa
2707224 ,    338.11 K ,    25.5 % ,    97.623 kPa
2710228 ,    338.08 K ,    25.6 % ,    97.623 kPa
2713233 ,    338.06 K ,    25.6 % ,    97.623 kPa
2716237 ,    338.03 K ,    25.6 % ,    97.624 kPa
2719242 ,    338.01 K ,    25.7 % ,    97.623 kPa
2722247 ,    337.98 K ,    25.7 % ,    97.623 kPa
2725252 ,    337.96 K ,    25.7 % ,    97.622 kPa
2728256 ,    337.94 K ,    25.8 % ,    97.623 kPa
2731260 ,    337.91 K ,    25.8 % ,    97.622 kPa
