Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
468139 ,    287.36 K ,    27.5 % ,    97.449 kPa
469145 ,    287.37 K ,    27.5 % ,    97.448 kPa
470152 ,    287.38 K ,    27.4 % ,    97.451 kPa
471157 ,    287.37 K ,    27.5 % ,    97.448 kPa
472164 ,    287.37 K ,    27.4 % ,    97.447 kPa
473170 ,    287.38 K ,    27.5 % ,    97.451 kPa
474177 ,    287.37 K ,    27.5 % ,    97.450 kPa
475184 ,    287.37 K ,    27.5 % ,    97.448 kPa
476190 ,    287.37 K ,    27.5 % ,    97.445 kPa
477197 ,    287.39 K ,    27.4 % ,    97.450 kPa
478202 ,    287.37 K ,    27.4 % ,    97.447 kPa
479209 ,    287.38 K ,    27.5 % ,    97.450 kPa
480216 ,    287.38 K ,    27.4 % ,    97.447 kPa
481222 ,    287.38 K ,    27.5 % ,    97.448 kPa
482229 ,    287.38 K ,    27.4 % ,    97.449 kPa
483235 ,    287.38 K ,    27.5 % ,    97.450 kPa
484241 ,    287.36 K ,    27.4 % ,    97.446 kPa
485248 ,    287.36 K ,    27.4 % ,    97.444 kPa
486254 ,    287.38 K ,    27.4 % ,    97.447 kPa
487261 ,    287.38 K ,    27.4 % ,    97.448 kPa
488267 ,    287.36 K ,    27.5 % ,    97.448 kPa
489274 ,    287.37 K ,    27.4 % ,    97.449 kPa
490280 ,    287.36 K ,    27.5 % ,    97.449 kPa
491286 ,    287.37 K ,    27.5 % ,    97.446 kPa
492293 ,    287.38 K ,    27.4 % ,    97.447 kPa
493299 ,    287.38 K ,    27.5 % ,    97.448 kPa
494306 ,    287.36 K ,    27.4 % ,    97.446 kPa
495312 ,    287.37 K ,    27.4 % ,    97.448 kPa
496319 ,    287.36 K ,    27.5 % ,    97.445 kPa
497326 ,    287.36 K ,    27.4 % ,    97.444 kPa
498331 ,    287.37 K ,    27.4 % ,    97.449 kPa
499338 ,    287.38 K ,    27.4 % ,    97.450 kPa
500344 ,    287.38 K ,    27.4 % ,    97.446 kPa
501351 ,    287.37 K ,    27.5 % ,    97.445 kPa
502358 ,    287.37 K ,    27.4 % ,    97.445 kPa
503364 ,    287.37 K ,    27.4 % ,    97.446 kPa
504371 ,    287.37 K ,    27.4 % ,    97.448 kPa
505376 ,    287.38 K ,    27.4 % ,    97.449 kPa
506383 ,    287.37 K ,    27.4 % ,    97.445 kPa
507389 ,    287.37 K ,    27.4 % ,    97.446 kPa
508396 ,    287.37 K ,    27.6 % ,    97.444 kPa
509403 ,    287.37 K ,    27.5 % ,    97.448 kPa
510409 ,    287.37 K ,    27.4 % ,    97.444 kPa
511416 ,    287.38 K ,    27.5 % ,    97.448 kPa
512421 ,    287.38 K ,    27.4 % ,    97.447 kPa
513428 ,    287.37 K ,    27.5 % ,    97.445 kPa
514435 ,    287.36 K ,    27.5 % ,    97.446 kPa
515441 ,    287.37 K ,    27.4 % ,    97.447 kPa
516448 ,    287.37 K ,    27.5 % ,    97.443 kPa
517454 ,    287.37 K ,    27.4 % ,    97.446 kPa
518461 ,    287.38 K ,    27.4 % ,    97.449 kPa
519467 ,    287.37 K ,    27.5 % ,    97.447 kPa
520473 ,    287.37 K ,    27.4 % ,    97.446 kPa
521480 ,    287.37 K ,    27.4 % ,    97.448 kPa
522486 ,    287.37 K ,    27.4 % ,    97.447 kPa
523493 ,    287.36 K ,    27.4 % ,    97.445 kPa
524499 ,    287.38 K ,    27.4 % ,    97.446 kPa
525506 ,    287.38 K ,    27.4 % ,    97.448 kPa
526512 ,    287.37 K ,    27.4 % ,    97.448 kPa
527518 ,    287.37 K ,    27.4 % ,    97.447 kPa
528525 ,    287.37 K ,    27.4 % ,    97.447 kPa
529531 ,    287.37 K ,    27.4 % ,    97.447 kPa
530538 ,    287.37 K ,    27.4 % ,    97.449 kPa
531545 ,    287.38 K ,    27.4 % ,    97.451 kPa
532551 ,    287.37 K ,    27.4 % ,    97.449 kPa
533557 ,    287.37 K ,    27.4 % ,    97.447 kPa
534563 ,    287.38 K ,    27.4 % ,    97.449 kPa
535570 ,    287.37 K ,    27.4 % ,    97.448 kPa
536577 ,    287.38 K ,    27.5 % ,    97.449 kPa
537583 ,    287.38 K ,    27.4 % ,    97.447 kPa
538590 ,    287.38 K ,    27.4 % ,    97.450 kPa
539595 ,    287.37 K ,    27.4 % ,    97.449 kPa
540602 ,    287.37 K ,    27.4 % ,    97.446 kPa
541608 ,    287.37 K ,    27.4 % ,    97.448 kPa
542615 ,    287.37 K ,    27.4 % ,    97.449 kPa
543622 ,    287.39 K ,    27.4 % ,    97.446 kPa
544628 ,    287.38 K ,    27.4 % ,    97.447 kPa
545635 ,    287.37 K ,    27.4 % ,    97.448 kPa
546640 ,    287.37 K ,    27.4 % ,    97.446 kPa
547647 ,    287.38 K ,    27.4 % ,    97.446 kPa
548654 ,    287.38 K ,    27.4 % ,    97.448 kPa
549660 ,    287.38 K ,    27.4 % ,    97.448 kPa
550667 ,    287.37 K ,    27.4 % ,    97.447 kPa
551673 ,    287.37 K ,    27.4 % ,    97.450 kPa
552680 ,    287.37 K ,    27.4 % ,    97.447 kPa
553686 ,    287.38 K ,    27.4 % ,    97.449 kPa
554692 ,    287.37 K ,    27.4 % ,    97.451 kPa
555699 ,    287.38 K ,    27.4 % ,    97.455 kPa
556705 ,    287.37 K ,    27.4 % ,    97.446 kPa
557712 ,    287.36 K ,    27.4 % ,    97.448 kPa
558718 ,    287.38 K ,    27.4 % ,    97.450 kPa
559725 ,    287.38 K ,    27.4 % ,    97.451 kPa
560731 ,    287.37 K ,    27.4 % ,    97.450 kPa
561737 ,    287.37 K ,    27.4 % ,    97.450 kPa
562744 ,    287.37 K ,    27.4 % ,    97.447 kPa
563750 ,    287.37 K ,    27.4 % ,    97.447 kPa
564757 ,    287.38 K ,    27.4 % ,    97.450 kPa
565764 ,    287.38 K ,    27.4 % ,    97.452 kPa
566770 ,    287.37 K ,    27.4 % ,    97.447 kPa
567776 ,    287.37 K ,    27.4 % ,    97.448 kPa
568782 ,    287.37 K ,    27.4 % ,    97.447 kPa
569789 ,    287.38 K ,    27.4 % ,    97.448 kPa
570796 ,    287.38 K ,    27.4 % ,    97.447 kPa
571802 ,    287.38 K ,    27.4 % ,    97.448 kPa
572809 ,    287.37 K ,    27.4 % ,    97.445 kPa
573815 ,    287.37 K ,    27.4 % ,    97.445 kPa
574821 ,    287.38 K ,    27.4 % ,    97.452 kPa
575827 ,    287.38 K ,    27.4 % ,    97.450 kPa
576834 ,    287.38 K ,    27.4 % ,    97.451 kPa
577841 ,    287.37 K ,    27.4 % ,    97.450 kPa
578847 ,    287.38 K ,    27.4 % ,    97.449 kPa
579854 ,    287.38 K ,    27.4 % ,    97.451 kPa
580859 ,    287.38 K ,    27.4 % ,    97.452 kPa
581866 ,    287.38 K ,    27.4 % ,    97.450 kPa
582873 ,    287.37 K ,    27.4 % ,    97.448 kPa
583879 ,    287.37 K ,    27.4 % ,    97.449 kPa
584886 ,    287.38 K ,    27.4 % ,    97.447 kPa
585892 ,    287.39 K ,    27.4 % ,    97.451 kPa
586899 ,    287.37 K ,    27.4 % ,    97.447 kPa
587905 ,    287.38 K ,    27.4 % ,    97.449 kPa
588911 ,    287.36 K ,    27.4 % ,    97.447 kPa
589918 ,    287.37 K ,    27.4 % ,    97.445 kPa
590924 ,    287.39 K ,    27.4 % ,    97.447 kPa
591931 ,    287.38 K ,    27.4 % ,    97.447 kPa
592937 ,    287.37 K ,    27.4 % ,    97.445 kPa
593944 ,    287.37 K ,    27.4 % ,    97.445 kPa
594950 ,    287.37 K ,    27.4 % ,    97.446 kPa
595956 ,    287.37 K ,    27.4 % ,    97.445 kPa
596963 ,    287.38 K ,    27.4 % ,    97.444 kPa
597969 ,    287.39 K ,    27.4 % ,    97.449 kPa
598976 ,    287.39 K ,    27.4 % ,    97.449 kPa
599983 ,    287.37 K ,    27.4 % ,    97.448 kPa
600989 ,    287.38 K ,    27.4 % ,    97.446 kPa
601995 ,    287.37 K ,    27.4 % ,    97.445 kPa
603001 ,    287.38 K ,    27.4 % ,    97.447 kPa
604008 ,    287.38 K ,    27.4 % ,    97.448 kPa
605015 ,    287.39 K ,    27.4 % ,    97.447 kPa
606021 ,    287.38 K ,    27.4 % ,    97.447 kPa
607028 ,    287.36 K ,    27.4 % ,    97.447 kPa
608034 ,    287.37 K ,    27.4 % ,    97.447 kPa
609040 ,    287.37 K ,    27.4 % ,    97.447 kPa
610046 ,    287.37 K ,    27.4 % ,    97.447 kPa
611053 ,    287.39 K ,    27.4 % ,    97.448 kPa
612060 ,    287.38 K ,    27.4 % ,    97.450 kPa
613066 ,    287.37 K ,    27.4 % ,    97.447 kPa
614073 ,    287.37 K ,    27.4 % ,    97.450 kPa
615079 ,    287.37 K ,    27.4 % ,    97.451 kPa
616085 ,    287.37 K ,    27.4 % ,    97.447 kPa
617092 ,    287.37 K ,    27.4 % ,    97.449 kPa
618098 ,    287.39 K ,    27.4 % ,    97.447 kPa
619105 ,    287.38 K ,    27.4 % ,    97.448 kPa
620111 ,    287.37 K ,    27.4 % ,    97.448 kPa
621118 ,    287.38 K ,    27.4 % ,    97.449 kPa
622125 ,    287.37 K ,    27.4 % ,    97.446 kPa
623130 ,    287.37 K ,    27.4 % ,    97.445 kPa
624137 ,    287.39 K ,    27.4 % ,    97.451 kPa
625143 ,    287.39 K ,    27.4 % ,    97.451 kPa
626150 ,    287.38 K ,    27.4 % ,    97.449 kPa
627156 ,    287.37 K ,    27.4 % ,    97.446 kPa
628163 ,    287.37 K ,    27.4 % ,    97.446 kPa
629170 ,    287.37 K ,    27.4 % ,    97.445 kPa
630175 ,    287.38 K ,    27.4 % ,    97.447 kPa
631182 ,    287.39 K ,    27.4 % ,    97.454 kPa
632188 ,    287.38 K ,    27.4 % ,    97.449 kPa
633195 ,    287.37 K ,    27.4 % ,    97.445 kPa
634202 ,    287.38 K ,    27.4 % ,    97.451 kPa
635208 ,    287.37 K ,    27.4 % ,    97.447 kPa
636215 ,    287.37 K ,    27.4 % ,    97.448 kPa
637220 ,    287.39 K ,    27.4 % ,    97.449 kPa
638227 ,    287.39 K ,    27.4 % ,    97.452 kPa
639234 ,    287.38 K ,    27.4 % ,    97.447 kPa
640240 ,    287.37 K ,    27.4 % ,    97.446 kPa
641247 ,    287.37 K ,    27.4 % ,    97.448 kPa
642253 ,    287.37 K ,    27.4 % ,    97.445 kPa
643259 ,    287.38 K ,    27.4 % ,    97.446 kPa
644265 ,    287.39 K ,    27.4 % ,    97.446 kPa
645272 ,    287.38 K ,    27.4 % ,    97.445 kPa
646279 ,    287.37 K ,    27.4 % ,    97.444 kPa
647285 ,    287.37 K ,    27.4 % ,    97.443 kPa
648292 ,    287.37 K ,    27.4 % ,    97.444 kPa
649298 ,    287.38 K ,    27.4 % ,    97.445 kPa
650304 ,    287.39 K ,    27.4 % ,    97.447 kPa
651311 ,    287.39 K ,    27.4 % ,    97.446 kPa
652317 ,    287.37 K ,    27.4 % ,    97.442 kPa
653324 ,    287.37 K ,    27.4 % ,    97.444 kPa
654330 ,    287.37 K ,    27.4 % ,    97.444 kPa
655337 ,    287.37 K ,    27.4 % ,    97.443 kPa
656344 ,    287.38 K ,    27.4 % ,    97.447 kPa
657349 ,    287.39 K ,    27.4 % ,    97.447 kPa
658356 ,    287.38 K ,    27.4 % ,    97.448 kPa
659362 ,    287.37 K ,    27.4 % ,    97.447 kPa
660369 ,    287.38 K ,    27.4 % ,    97.446 kPa
661376 ,    287.37 K ,    27.4 % ,    97.442 kPa
662382 ,    287.37 K ,    27.4 % ,    97.444 kPa
663389 ,    287.38 K ,    27.4 % ,    97.447 kPa
664394 ,    287.39 K ,    27.4 % ,    97.446 kPa
665401 ,    287.39 K ,    27.4 % ,    97.447 kPa
666407 ,    287.37 K ,    27.4 % ,    97.442 kPa
667414 ,    287.39 K ,    27.4 % ,    97.449 kPa
668421 ,    287.38 K ,    27.4 % ,    97.445 kPa
669427 ,    287.37 K ,    27.4 % ,    97.447 kPa
670434 ,    287.38 K ,    27.4 % ,    97.444 kPa
671439 ,    287.39 K ,    27.4 % ,    97.447 kPa
672446 ,    287.39 K ,    27.4 % ,    97.448 kPa
673453 ,    287.37 K ,    27.4 % ,    97.446 kPa
674459 ,    287.39 K ,    27.4 % ,    97.450 kPa
675466 ,    287.38 K ,    27.4 % ,    97.445 kPa
676472 ,    287.37 K ,    27.4 % ,    97.446 kPa
677479 ,    287.38 K ,    27.4 % ,    97.447 kPa
678484 ,    287.38 K ,    27.4 % ,    97.444 kPa
679491 ,    287.38 K ,    27.4 % ,    97.446 kPa
680498 ,    287.38 K ,    27.4 % ,    97.445 kPa
681504 ,    287.39 K ,    27.4 % ,    97.445 kPa
682511 ,    287.38 K ,    27.4 % ,    97.442 kPa
683517 ,    287.37 K ,    27.4 % ,    97.442 kPa
684524 ,    287.37 K ,    27.4 % ,    97.441 kPa
685530 ,    287.38 K ,    27.4 % ,    97.446 kPa
686536 ,    287.39 K ,    27.4 % ,    97.449 kPa
687543 ,    287.38 K ,    27.4 % ,    97.445 kPa
688549 ,    287.39 K ,    27.4 % ,    97.449 kPa
689556 ,    287.38 K ,    27.4 % ,    97.445 kPa
690563 ,    287.37 K ,    27.4 % ,    97.447 kPa
691569 ,    287.37 K ,    27.4 % ,    97.445 kPa
692575 ,    287.39 K ,    27.4 % ,    97.446 kPa
693581 ,    287.38 K ,    27.4 % ,    97.444 kPa
694588 ,    287.38 K ,    27.4 % ,    97.447 kPa
695595 ,    287.38 K ,    27.4 % ,    97.444 kPa
696601 ,    287.37 K ,    27.4 % ,    97.442 kPa
697608 ,    287.38 K ,    27.4 % ,    97.449 kPa
698613 ,    287.39 K ,    27.4 % ,    97.449 kPa
699620 ,    287.38 K ,    27.4 % ,    97.443 kPa
700626 ,    287.39 K ,    27.4 % ,    97.445 kPa
701633 ,    287.38 K ,    27.4 % ,    97.444 kPa
702640 ,    287.37 K ,    27.4 % ,    97.446 kPa
703646 ,    287.37 K ,    27.4 % ,    97.445 kPa
704653 ,    287.39 K ,    27.4 % ,    97.446 kPa
705658 ,    287.38 K ,    27.4 % ,    97.450 kPa
706665 ,    287.38 K ,    27.7 % ,    97.445 kPa
707672 ,    287.38 K ,    27.4 % ,    97.448 kPa
708678 ,    287.37 K ,    27.4 % ,    97.445 kPa
709685 ,    287.38 K ,    27.4 % ,    97.443 kPa
710691 ,    287.39 K ,    27.4 % ,    97.446 kPa
711698 ,    287.39 K ,    27.4 % ,    97.445 kPa
712704 ,    287.39 K ,    27.4 % ,    97.444 kPa
713710 ,    287.39 K ,    27.4 % ,    97.447 kPa
714717 ,    287.37 K ,    27.4 % ,    97.444 kPa
715723 ,    287.38 K ,    27.4 % ,    97.440 kPa
716730 ,    287.38 K ,    27.4 % ,    97.442 kPa
717736 ,    287.40 K ,    27.4 % ,    97.451 kPa
718743 ,    287.39 K ,    27.4 % ,    97.448 kPa
719749 ,    287.38 K ,    27.4 % ,    97.443 kPa
720755 ,    287.38 K ,    27.4 % ,    97.445 kPa
721762 ,    287.37 K ,    27.4 % ,    97.445 kPa
722768 ,    287.38 K ,    27.4 % ,    97.448 kPa
723775 ,    287.39 K ,    27.4 % ,    97.446 kPa
724782 ,    287.39 K ,    27.4 % ,    97.449 kPa
725788 ,    287.37 K ,    27.4 % ,    97.446 kPa
726794 ,    287.38 K ,    27.4 % ,    97.446 kPa
727800 ,    287.38 K ,    27.4 % ,    97.447 kPa
728807 ,    287.38 K ,    27.4 % ,    97.443 kPa
729814 ,    287.40 K ,    27.4 % ,    97.449 kPa
730820 ,    287.39 K ,    27.4 % ,    97.447 kPa
731827 ,    287.39 K ,    27.4 % ,    97.448 kPa
732833 ,    287.38 K ,    27.4 % ,    97.446 kPa
733839 ,    287.38 K ,    27.4 % ,    97.445 kPa
734845 ,    287.37 K ,    27.4 % ,    97.443 kPa
735852 ,    287.38 K ,    27.4 % ,    97.446 kPa
736859 ,    287.39 K ,    27.4 % ,    97.445 kPa
737865 ,    287.39 K ,    27.4 % ,    97.444 kPa
738872 ,    287.38 K ,    27.4 % ,    97.440 kPa
739878 ,    287.39 K ,    27.4 % ,    97.444 kPa
740884 ,    287.38 K ,    27.4 % ,    97.444 kPa
741891 ,    287.38 K ,    27.4 % ,    97.442 kPa
742897 ,    287.38 K ,    27.4 % ,    97.443 kPa
743904 ,    287.39 K ,    27.4 % ,    97.444 kPa
744910 ,    287.38 K ,    27.4 % ,    97.442 kPa
745917 ,    287.37 K ,    27.4 % ,    97.440 kPa
746923 ,    287.38 K ,    27.4 % ,    97.444 kPa
747929 ,    287.37 K ,    27.4 % ,    97.442 kPa
748936 ,    287.37 K ,    27.4 % ,    97.444 kPa
749942 ,    287.40 K ,    27.4 % ,    97.448 kPa
750949 ,    287.39 K ,    27.4 % ,    97.444 kPa
751955 ,    287.37 K ,    27.4 % ,    97.444 kPa
752962 ,    287.37 K ,    27.3 % ,    97.445 kPa
753968 ,    287.37 K ,    27.4 % ,    97.439 kPa
754974 ,    287.37 K ,    27.4 % ,    97.445 kPa
755981 ,    287.38 K ,    27.4 % ,    97.447 kPa
756987 ,    287.39 K ,    27.4 % ,    97.448 kPa
757994 ,    287.38 K ,    27.4 % ,    97.444 kPa
759001 ,    287.38 K ,    27.4 % ,    97.445 kPa
760007 ,    287.39 K ,    27.4 % ,    97.447 kPa
761013 ,    287.38 K ,    27.4 % ,    97.446 kPa
762019 ,    287.38 K ,    27.4 % ,    97.445 kPa
763026 ,    287.37 K ,    27.4 % ,    97.446 kPa
764033 ,    287.39 K ,    27.4 % ,    97.449 kPa
765039 ,    287.39 K ,    27.4 % ,    97.449 kPa
766046 ,    287.38 K ,    27.4 % ,    97.447 kPa
767052 ,    287.38 K ,    27.4 % ,    97.448 kPa
768058 ,    287.38 K ,    27.4 % ,    97.443 kPa
769064 ,    287.38 K ,    27.4 % ,    97.446 kPa
770071 ,    287.38 K ,    27.4 % ,    97.445 kPa
771078 ,    287.39 K ,    27.4 % ,    97.446 kPa
772084 ,    287.40 K ,    27.4 % ,    97.447 kPa
773091 ,    287.39 K ,    27.4 % ,    97.438 kPa
774097 ,    287.39 K ,    27.3 % ,    97.444 kPa
775103 ,    287.38 K ,    27.4 % ,    97.443 kPa
776110 ,    287.38 K ,    27.4 % ,    97.443 kPa
777116 ,    287.38 K ,    27.4 % ,    97.440 kPa
778123 ,    287.39 K ,    27.4 % ,    97.445 kPa
779129 ,    287.39 K ,    27.4 % ,    97.443 kPa
780136 ,    287.39 K ,    27.3 % ,    97.443 kPa
781143 ,    287.39 K ,    27.3 % ,    97.444 kPa
782148 ,    287.38 K ,    27.4 % ,    97.442 kPa
783155 ,    287.37 K ,    27.4 % ,    97.439 kPa
784161 ,    287.39 K ,    27.4 % ,    97.443 kPa
785168 ,    287.39 K ,    27.4 % ,    97.444 kPa
786174 ,    287.39 K ,    27.4 % ,    97.443 kPa
787181 ,    287.40 K ,    27.4 % ,    97.444 kPa
788188 ,    287.38 K ,    27.4 % ,    97.439 kPa
789193 ,    287.37 K ,    27.4 % ,    97.441 kPa
790200 ,    287.38 K ,    27.4 % ,    97.441 kPa
791206 ,    287.39 K ,    27.3 % ,    97.443 kPa
792213 ,    287.39 K ,    27.4 % ,    97.441 kPa
793220 ,    287.39 K ,    27.4 % ,    97.443 kPa
794226 ,    287.38 K ,    27.4 % ,    97.441 kPa
795233 ,    287.38 K ,    27.4 % ,    97.441 kPa
796238 ,    287.39 K ,    27.4 % ,    97.443 kPa
797245 ,    287.39 K ,    27.4 % ,    97.444 kPa
798252 ,    287.38 K ,    27.4 % ,    97.442 kPa
799258 ,    287.38 K ,    27.4 % ,    97.441 kPa
800265 ,    287.38 K ,    27.4 % ,    97.443 kPa
801271 ,    287.38 K ,    27.4 % ,    97.440 kPa
802278 ,    287.39 K ,    27.3 % ,    97.445 kPa
803283 ,    287.39 K ,    27.4 % ,    97.444 kPa
804290 ,    287.38 K ,    27.4 % ,    97.440 kPa
805297 ,    287.38 K ,    27.4 % ,    97.442 kPa
806303 ,    287.38 K ,    27.4 % ,    97.444 kPa
807310 ,    287.38 K ,    27.4 % ,    97.443 kPa
808316 ,    287.40 K ,    27.4 % ,    97.443 kPa
809323 ,    287.39 K ,    27.4 % ,    97.443 kPa
810329 ,    287.38 K ,    27.4 % ,    97.441 kPa
811335 ,    287.38 K ,    27.3 % ,    97.440 kPa
812342 ,    287.40 K ,    27.4 % ,    97.441 kPa
813348 ,    287.39 K ,    27.4 % ,    97.439 kPa
814355 ,    287.39 K ,    27.4 % ,    97.442 kPa
815362 ,    287.39 K ,    27.4 % ,    97.442 kPa
816367 ,    287.38 K ,    27.4 % ,    97.443 kPa
817374 ,    287.38 K ,    27.4 % ,    97.442 kPa
818380 ,    287.40 K ,    27.4 % ,    97.444 kPa
819387 ,    287.39 K ,    27.3 % ,    97.442 kPa
820393 ,    287.40 K ,    27.3 % ,    97.445 kPa
821400 ,    287.39 K ,    27.4 % ,    97.441 kPa
822407 ,    287.38 K ,    27.4 % ,    97.442 kPa
823412 ,    287.39 K ,    27.4 % ,    97.445 kPa
824419 ,    287.40 K ,    27.3 % ,    97.445 kPa
825425 ,    287.40 K ,    27.4 % ,    97.447 kPa
826432 ,    287.40 K ,    27.4 % ,    97.447 kPa
827439 ,    287.39 K ,    27.3 % ,    97.446 kPa
828445 ,    287.39 K ,    27.4 % ,    97.444 kPa
829452 ,    287.39 K ,    27.4 % ,    97.444 kPa
830457 ,    287.40 K ,    27.3 % ,    97.443 kPa
831464 ,    287.40 K ,    27.4 % ,    97.446 kPa
832471 ,    287.39 K ,    27.3 % ,    97.445 kPa
833477 ,    287.39 K ,    27.4 % ,    97.444 kPa
834484 ,    287.38 K ,    27.4 % ,    97.445 kPa
835490 ,    287.39 K ,    27.4 % ,    97.447 kPa
836497 ,    287.39 K ,    27.3 % ,    97.445 kPa
837502 ,    287.39 K ,    27.4 % ,    97.443 kPa
838509 ,    287.38 K ,    27.4 % ,    97.444 kPa
839516 ,    287.38 K ,    27.4 % ,    97.445 kPa
840522 ,    287.38 K ,    27.4 % ,    97.445 kPa
841529 ,    287.39 K ,    27.3 % ,    97.444 kPa
842535 ,    287.40 K ,    27.4 % ,    97.448 kPa
843541 ,    287.40 K ,    27.3 % ,    97.445 kPa
844548 ,    287.39 K ,    27.4 % ,    97.443 kPa
845554 ,    287.38 K ,    27.4 % ,    97.445 kPa
846561 ,    287.38 K ,    27.4 % ,    97.442 kPa
847567 ,    287.39 K ,    27.3 % ,    97.442 kPa
848574 ,    287.40 K ,    27.3 % ,    97.445 kPa
849581 ,    287.40 K ,    27.4 % ,    97.445 kPa
850586 ,    287.38 K ,    27.4 % ,    97.442 kPa
851593 ,    287.39 K ,    27.3 % ,    97.446 kPa
852599 ,    287.38 K ,    27.4 % ,    97.443 kPa
853606 ,    287.40 K ,    27.3 % ,    97.447 kPa
854612 ,    287.40 K ,    27.3 % ,    97.446 kPa
855619 ,    287.39 K ,    27.3 % ,    97.447 kPa
856626 ,    287.38 K ,    27.4 % ,    97.443 kPa
857631 ,    287.39 K ,    27.3 % ,    97.445 kPa
858638 ,    287.38 K ,    27.3 % ,    97.443 kPa
859644 ,    287.39 K ,    27.3 % ,    97.445 kPa
860651 ,    287.40 K ,    27.4 % ,    97.447 kPa
861658 ,    287.39 K ,    27.4 % ,    97.448 kPa
862664 ,    287.37 K ,    27.4 % ,    97.444 kPa
863671 ,    287.39 K ,    27.4 % ,    97.447 kPa
864676 ,    287.40 K ,    27.3 % ,    97.450 kPa
865683 ,    287.40 K ,    27.3 % ,    97.447 kPa
866690 ,    287.40 K ,    27.3 % ,    97.446 kPa
867696 ,    287.39 K ,    27.3 % ,    97.444 kPa
868703 ,    287.38 K ,    27.3 % ,    97.446 kPa
869709 ,    287.39 K ,    27.4 % ,    97.447 kPa
870715 ,    287.40 K ,    27.3 % ,    97.445 kPa
871721 ,    287.40 K ,    27.3 % ,    97.442 kPa
872728 ,    287.40 K ,    27.3 % ,    97.442 kPa
873735 ,    287.38 K ,    27.3 % ,    97.441 kPa
874741 ,    287.38 K ,    27.3 % ,    97.439 kPa
875748 ,    287.40 K ,    27.3 % ,    97.440 kPa
876754 ,    287.40 K ,    27.3 % ,    97.442 kPa
877760 ,    287.39 K ,    27.3 % ,    97.442 kPa
878767 ,    287.40 K ,    27.3 % ,    97.446 kPa
879773 ,    287.39 K ,    27.3 % ,    97.444 kPa
880780 ,    287.39 K ,    27.3 % ,    97.441 kPa
881786 ,    287.39 K ,    27.3 % ,    97.446 kPa
882793 ,    287.40 K ,    27.3 % ,    97.447 kPa
883799 ,    287.40 K ,    27.3 % ,    97.447 kPa
884805 ,    287.38 K ,    27.3 % ,    97.444 kPa
885812 ,    287.39 K ,    27.3 % ,    97.446 kPa
886818 ,    287.39 K ,    27.3 % ,    97.446 kPa
887825 ,    287.38 K ,    27.4 % ,    97.443 kPa
888832 ,    287.39 K ,    27.3 % ,    97.445 kPa
889838 ,    287.40 K ,    27.3 % ,    97.445 kPa
890844 ,    287.39 K ,    27.3 % ,    97.449 kPa
891850 ,    287.40 K ,    27.3 % ,    97.446 kPa
892857 ,    287.39 K ,    27.3 % ,    97.448 kPa
893863 ,    287.38 K ,    27.3 % ,    97.442 kPa
894870 ,    287.39 K ,    27.3 % ,    97.444 kPa
895877 ,    287.40 K ,    27.3 % ,    97.445 kPa
896883 ,    287.40 K ,    27.3 % ,    97.447 kPa
897889 ,    287.39 K ,    27.3 % ,    97.445 kPa
898895 ,    287.40 K ,    27.3 % ,    97.449 kPa
899902 ,    287.39 K ,    27.3 % ,    97.444 kPa
900909 ,    287.38 K ,    27.3 % ,    97.443 kPa
901915 ,    287.38 K ,    27.3 % ,    97.442 kPa
902922 ,    287.39 K ,    27.3 % ,    97.447 kPa
903927 ,    287.40 K ,    27.3 % ,    97.444 kPa
904934 ,    287.40 K ,    27.3 % ,    97.443 kPa
905940 ,    287.40 K ,    27.3 % ,    97.446 kPa
906947 ,    287.40 K ,    27.3 % ,    97.446 kPa
907954 ,    287.38 K ,    27.3 % ,    97.445 kPa
908960 ,    287.39 K ,    27.4 % ,    97.445 kPa
909967 ,    287.39 K ,    27.3 % ,    97.443 kPa
910972 ,    287.40 K ,    27.3 % ,    97.444 kPa
911979 ,    287.39 K ,    27.3 % ,    97.442 kPa
912986 ,    287.40 K ,    27.3 % ,    97.445 kPa
913992 ,    287.40 K ,    27.4 % ,    97.443 kPa
914999 ,    287.39 K ,    27.3 % ,    97.442 kPa
916005 ,    287.38 K ,    27.3 % ,    97.443 kPa
917011 ,    287.38 K ,    27.3 % ,    97.442 kPa
918018 ,    287.40 K ,    27.0 % ,    97.444 kPa
919024 ,    287.38 K ,    27.3 % ,    97.441 kPa
920031 ,    287.40 K ,    27.3 % ,    97.446 kPa
921037 ,    287.40 K ,    27.3 % ,    97.444 kPa
922044 ,    287.40 K ,    27.3 % ,    97.444 kPa
923051 ,    287.39 K ,    27.3 % ,    97.443 kPa
924056 ,    287.39 K ,    27.3 % ,    97.441 kPa
925063 ,    287.38 K ,    27.3 % ,    97.442 kPa
926069 ,    287.39 K ,    27.3 % ,    97.442 kPa
